"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-01","0","31","7","-10","10","3.6","0.29","47","4617","1.36","15.9","24.0","33.3","14.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-02","0","26","5","-5","3","2.6","0.44","48","5662","1.40","10.2","29.0","36.6","21.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-03","0","7","0","-6","2","0.6","0.07","62","6696","0.35","3.3","31.6","40.9","22.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-04","0","0","1","25","0","1.0","0.27","73","7301","0.97","2.0","44.8","56.2","33.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-05","0","0","0","29","0","0.0","0.39","84","7661","1.79","0.0","53.4","67.7","39.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-06","14","0","0","36","0","0.0","0.26","92","7939","1.69","0.0","56.2","68.3","44.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-07","68","0","0","35","0","0.0","0.84","90","67","1.64","0.0","64.6","80.3","48.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-08","110","0","0","37","0","0.0","1.73","87","176","3.78","0.0","62.8","75.5","50.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-09","113","0","0","30","0","0.0","0.23","86","427","0.36","0.0","56.7","73.9","39.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-10","113","0","0","13","0","0.0","0.16","80","1158","0.39","0.0","41.4","56.5","26.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-11","113","3","0","-2","1","0.6","0.28","59","2169","0.48","2.4","31.3","40.3","22.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1976-12","113","6","4","8","2","2.6","0.17","46","3340","0.65","7.2","27.2","35.4","19.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-01","0","28","3","-8","7","3.5","0.40","44","4754","0.82","8.9","19.4","25.8","13.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-02","0","15","3","10","3","2.1","0.49","56","5709","0.97","6.3","30.9","38.6","23.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-03","0","7","7","6","3","4.1","0.26","57","6649","1.18","14.8","34.7","43.4","26.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-04","1","1","1","19","1","2.1","0.16","84","7209","0.43","2.3","46.4","62.4","30.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-05","1","0","0","25","0","0.0","0.37","78","7661","1.41","0.0","50.4","62.8","38.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-06","17","0","0","36","0","0.0","0.23","92","7782","0.43","0.0","61.5","78.2","44.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-07","63","0","0","37","0","0.0","0.89","93","91","2.57","0.0","63.5","78.3","48.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-08","120","0","0","43","0","0.0","0.24","93","193","1.13","0.0","63.5","77.0","50.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-09","120","0","0","28","0","0.0","0.49","80","578","2.18","0.0","52.2","64.8","39.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-10","120","0","0","17","0","0.0","0.11","67","1291","0.13","0.0","42.0","56.3","27.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-11","120","11","5","-17","7","2.9","0.49","54","2379","1.46","13.1","28.7","38.1","19.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1977-12","120","27","10","-21","11","7.8","0.67","45","3791","3.53","32.5","19.4","26.9","12.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-01","0","31","9","-20","16","5.7","0.49","40","5197","2.31","26.7","19.7","26.3","13.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-02","0","28","3","-6","17","2.4","0.23","43","6303","0.71","8.0","25.5","33.1","17.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-03","0","23","1","-1","5","1.4","0.25","68","7246","0.67","2.6","34.6","44.9","24.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-04","0","2","2","20","2","2.9","0.68","68","7878","2.38","4.8","43.9","55.2","32.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-05","0","0","0","27","0","0.0","0.37","73","8381","2.47","0.0","48.8","58.7","38.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-06","8","0","0","36","0","0.0","0.28","88","8556","0.91","0.0","59.5","73.6","45.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-07","56","0","0","38","0","0.0","0.31","92","64","1.50","0.0","64.5","79.7","49.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-08","93","0","0","38","0","0.0","0.62","95","209","2.64","0.0","61.5","75.7","47.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-09","98","0","0","25","0","0.0","0.25","86","546","0.81","0.0","53.9","66.3","41.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-10","98","0","0","16","0","0.1","0.03","69","1238","0.07","0.1","42.7","59.1","26.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-11","98","12","4","-2","3","2.9","0.43","62","2412","1.43","11.9","25.9","34.2","17.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1978-12","98","31","6","-33","9","2.8","0.21","39","3989","0.87","14.6","14.1","24.1","4.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-01","0","31","6","-37","22","4.5","0.54","33","6011","1.43","19.4","-0.2","10.0","-10.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-02","0","28","5","-21","26","7.2","0.24","43","7185","1.57","18.6","23.1","31.0","15.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-03","0","14","3","3","4","2.5","0.22","63","8157","0.87","7.2","33.7","44.7","22.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-04","0","1","1","12","1","3.2","0.36","72","8826","1.49","4.3","42.7","54.6","30.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-05","0","0","0","28","0","0.0","0.71","85","9238","1.64","0.0","51.7","65.6","37.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-06","17","0","0","33","0","0.0","0.28","95","9396","0.84","0.0","60.3","76.4","44.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-07","151","0","0","32","0","0.0","0.23","99","51","0.67","0.0","67.7","84.8","50.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-08","242","0","0","40","0","0.0","0.32","91","70","1.10","0.0","67.3","84.8","49.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-09","243","0","0","33","0","0.0","0.10","87","266","0.39","0.0","58.5","76.4","40.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-10","243","0","0","22","0","0.4","0.43","82","869","1.44","0.4","45.5","59.9","31.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-11","243","1","1","4","1","1.4","0.20","45","1949","0.43","2.2","29.0","36.3","21.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1979-12","243","9","7","4","2","2.1","0.18","57","2967","1.28","12.0","32.2","38.9","25.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-01","0","27","7","-28","11","6.9","0.41","44","4606","2.15","27.4","12.1","21.9","2.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-02","0","29","2","6","10","6.1","0.52","46","5696","1.93","11.6","27.4","34.0","20.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-03","0","6","4","3","1","3.5","0.17","54","6694","0.87","11.3","32.8","41.6","24.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-04","0","0","0","20","0","0.2","0.66","81","7204","1.52","0.2","48.0","61.6","34.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-05","6","0","0","30","0","0.0","1.15","85","7510","3.89","0.0","55.3","67.6","43.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-06","6","0","0","32","0","0.0","0.68","84","7733","2.96","0.0","57.5","70.4","44.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-07","45","0","0","40","0","0.0","0.21","92","77","0.81","0.0","63.8","79.0","48.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-08","56","0","0","32","0","0.0","0.81","85","263","1.61","0.0","59.4","74.3","44.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-09","56","0","0","28","0","0.0","0.48","80","549","0.74","0.0","55.5","69.2","41.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-10","56","0","0","20","0","0.3","0.48","80","1204","0.78","0.3","43.9","59.1","28.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-11","56","0","0","12","0","0.4","0.13","57","2158","0.50","0.7","33.2","42.5","23.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1980-12","56","12","6","-4","7","7.0","0.50","53","3289","2.54","18.0","28.5","36.6","20.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-01","0","8","3","18","3","3.9","0.96","40","4383","1.45","9.3","29.7","33.5","25.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-02","0","16","5","-21","7","6.0","0.48","56","5349","1.99","12.6","30.5","37.8","23.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-03","0","1","1","18","1","3.0","0.40","62","6162","1.43","4.3","38.8","51.2","26.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-04","0","1","2","22","1","1.8","0.21","76","6763","0.94","5.0","45.0","56.4","33.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-05","0","0","0","27","0","0.0","0.95","76","7149","3.37","0.0","52.5","63.8","41.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-06","0","0","0","35","0","0.0","0.96","85","7487","3.62","0.0","53.7","64.8","42.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-07","27","0","0","37","0","0.0","0.26","90","90","0.72","0.0","63.0","77.8","48.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-08","157","0","0","40","0","0.0","0.35","99","129","1.32","0.0","67.9","86.2","49.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-09","158","0","0","24","0","0.0","0.21","90","423","0.48","0.0","55.3","72.3","38.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-10","158","0","0","12","0","0.0","0.14","70","1192","0.20","0.0","40.2","54.0","26.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-11","158","1","0","7","1","0.8","0.72","62","2164","1.30","1.7","32.6","42.6","22.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1981-12","158","18","6","-15","10","3.3","0.30","45","3514","1.81","16.3","21.5","30.2","12.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-01","0","31","9","-23","24","11.6","1.04","41","5003","2.66","32.8","17.0","25.4","8.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-02","0","23","1","-30","19","2.0","0.45","49","6232","1.61","6.6","21.1","30.2","12.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-03","0","0","0","21","0","0.9","0.25","57","7140","0.93","2.0","35.7","44.6","26.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-04","0","4","3","15","3","3.2","0.60","74","7945","1.32","6.8","38.2","51.5","24.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-05","0","0","0","23","0","0.2","0.32","80","8447","0.78","0.2","48.8","63.0","34.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-06","19","0","0","33","0","0.0","2.71","86","8605","4.05","0.0","60.4","74.4","46.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-07","49","0","0","35","0","0.0","0.53","91","139","1.60","0.0","61.5","75.8","47.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-08","83","0","0","35","0","0.0","0.17","89","232","0.83","0.0","63.1","79.5","46.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-09","83","0","0","27","0","0.0","0.55","86","583","1.93","0.0","53.3","68.0","38.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-10","83","0","0","16","0","0.0","0.30","68","1332","0.52","0.0","40.9","52.8","28.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-11","83","15","4","2","4","3.5","0.28","49","2427","1.43","10.4","28.5","35.2","21.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1982-12","83","18","5","-7","9","7.6","0.62","48","3721","1.88","17.6","23.3","29.9","16.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-01","0","9","2","3","7","1.8","0.38","48","4817","1.10","5.9","29.6","35.5","23.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-02","0","6","2","10","3","1.6","0.19","55","5717","0.93","5.2","32.8","40.8","24.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-03","0","0","0","19","0","0.8","0.27","61","6556","1.51","1.0","37.9","47.2","28.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-04","0","1","2","17","1","2.2","1.15","72","7237","2.18","4.6","42.3","55.9","28.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-05","3","0","0","24","0","0.0","0.18","86","7661","0.78","0.0","51.4","66.3","36.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-06","6","0","0","32","0","0.0","0.58","82","7896","3.08","0.0","57.3","69.8","44.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-07","22","0","0","40","0","0.0","0.36","89","135","2.06","0.0","61.1","73.8","48.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-08","99","0","0","41","0","0.0","0.35","96","171","0.73","0.0","66.3","83.7","49.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-09","103","0","0","21","0","0.0","0.56","82","609","1.30","0.0","50.5","64.8","36.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-10","103","0","0","20","0","0.0","0.25","69","1297","0.83","0.0","42.8","56.0","29.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-11","103","11","2","1","2","2.8","0.36","59","2230","1.62","6.8","33.9","40.8","26.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1983-12","103","31","6","-30","13","5.6","0.30","39","4001","1.69","21.3","7.9","16.9","-1.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-01","0","25","4","-18","13","2.0","0.15","47","5218","0.79","8.7","25.7","32.0","19.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-02","0","4","3","15","4","3.2","0.22","45","6184","0.67","7.4","31.7","39.5","23.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-03","0","1","1","19","1","1.5","0.26","54","7026","1.34","2.8","37.8","46.3","29.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-04","0","0","0","21","0","0.2","0.46","82","7691","1.53","0.4","42.8","53.6","32.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-05","0","0","0","25","0","0.0","0.31","85","8200","1.57","0.0","48.6","59.8","37.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-06","7","0","0","31","0","0.0","0.70","90","8460","1.77","0.0","56.6","69.6","43.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-07","81","0","0","37","0","0.0","0.44","97","61","0.51","0.0","65.4","83.3","47.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-08","154","0","0","37","0","0.0","0.43","92","115","0.89","0.0","65.6","82.4","48.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-09","158","0","0","22","0","0.0","0.47","85","555","1.88","0.0","50.5","62.9","38.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-10","158","7","6","-3","5","2.7","0.47","75","1377","1.85","11.1","38.5","49.8","27.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-11","158","6","6","-2","7","3.0","0.29","47","2366","1.77","9.6","32.0","37.8","26.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1984-12","158","23","5","-22","11","2.8","0.23","39","3878","1.23","14.1","16.2","24.0","8.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-01","0","31","0","-18","11","0.9","0.06","39","5347","0.20","2.5","17.6","22.1","13.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-02","0","28","6","-28","18","4.8","0.30","41","6737","1.40","19.3","15.4","26.2","4.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-03","0","21","2","0","8","2.9","0.22","50","7884","0.71","6.7","28.0","39.4","16.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-04","0","0","1","22","0","1.0","0.22","72","8495","0.58","1.0","44.7","56.4","32.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-05","5","0","0","25","0","0.0","0.51","85","8833","1.60","0.0","54.2","68.8","39.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-06","14","0","0","29","0","0.0","1.00","87","9079","1.57","0.0","57.1","71.9","42.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-07","128","0","0","40","0","0.0","0.12","96","6","0.23","0.0","68.5","88.4","48.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-08","139","0","0","36","0","0.0","0.50","90","191","1.12","0.0","59.4","74.5","44.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-09","139","0","0","18","0","0.0","1.14","79","705","3.98","0.0","47.9","58.4","37.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-10","139","0","0","13","0","0.7","0.24","64","1468","0.92","1.0","40.4","50.4","30.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-11","139","23","4","-16","5","2.6","0.26","52","2914","1.63","12.8","16.8","23.7","9.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1985-12","139","31","3","-18","12","4.5","0.32","36","4365","0.72","11.9","18.2","24.3","12.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-01","0","31","7","1","14","4.5","0.46","50","5612","2.22","19.8","24.8","33.3","16.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-02","0","28","4","-10","16","6.5","0.53","50","6765","1.86","17.2","23.8","33.7","13.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-03","0","7","0","22","4","0.4","0.10","72","7532","0.32","0.4","40.3","51.1","29.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-04","0","0","0","22","0","0.3","0.41","73","8174","0.83","0.6","43.6","55.5","31.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-05","47","0","0","29","0","0.0","1.34","94","8556","2.45","0.0","54.2","67.0","41.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-06","96","0","0","36","0","0.0","0.66","90","8626","2.17","0.0","64.3","77.9","50.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-07","104","0","0","35","0","0.0","0.27","86","157","1.43","0.0","60.2","74.1","46.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-08","206","0","0","45","0","0.0","0.45","93","171","0.68","0.0","67.8","85.4","50.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-09","206","0","0","31","0","0.0","0.73","80","585","2.78","0.0","51.2","59.8","42.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-10","206","0","0","23","0","0.0","0.21","66","1255","0.51","0.0","43.4","55.0","31.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-11","206","16","6","-8","10","9.0","0.53","51","2323","1.85","20.4","29.4","36.6","22.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1986-12","206","28","2","-2","5","2.6","0.21","42","3567","0.52","7.2","24.9","30.6","19.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-01","0","31","3","-4","6","3.0","0.22","39","4936","0.67","9.3","20.8","29.5","12.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-02","0","28","2","4","5","1.2","0.20","45","5965","0.61","4.0","28.2","35.5","20.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-03","0","9","7","8","4","6.6","0.81","61","6862","2.96","18.9","36.0","44.7","27.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-04","0","0","0","25","0","0.6","0.42","82","7354","1.19","0.8","48.6","62.3","34.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-05","0","0","0","26","0","0.0","0.23","82","7672","0.88","0.0","54.8","67.8","41.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-06","41","0","0","30","0","0.0","0.36","93","7800","1.20","0.0","62.1","78.3","45.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-07","120","0","0","39","0","0.0","2.09","96","109","3.98","0.0","64.0","78.0","50.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-08","136","0","0","36","0","0.0","0.45","89","259","1.35","0.0","60.7","75.6","45.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-09","138","0","0","27","0","0.0","0.56","87","517","0.60","0.0","56.5","74.9","38.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-10","138","0","0","16","0","0.0","0.03","76","1196","0.05","0.0","43.1","60.5","25.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-11","138","6","1","4","4","4.9","0.22","58","2087","0.48","5.5","35.3","42.4","28.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1987-12","138","17","5","-9","8","4.3","0.31","49","3391","1.58","14.0","22.9","31.5","14.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-01","0","31","4","-18","9","2.0","0.25","43","4803","0.97","8.7","19.5","28.5","10.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-02","0","13","3","-3","5","2.1","0.17","57","5804","0.84","8.3","30.5","39.4","21.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-03","0","1","0","19","1","0.7","0.19","63","6645","0.80","2.7","37.9","46.1","29.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-04","0","0","1","18","0","2.1","0.32","80","7168","0.94","2.3","47.6","60.0","35.1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-05","0","0","0","30","0","0.0","0.92","86","7565","2.83","0.0","51.8","64.9","38.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-06","52","0","0","33","0","0.0","0.54","92","7693","1.49","0.0","62.5","77.0","47.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-07","120","0","0","38","0","0.0","0.43","96","73","0.87","0.0","64.8","82.8","46.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-08","170","0","0","37","0","0.0","0.14","94","148","0.30","0.0","64.2","83.2","45.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-09","193","0","0","29","0","0.0","0.59","97","492","2.10","0.0","54.3","69.8","38.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-10","193","0","0","17","0","0.0","0.27","77","1004","0.46","0.0","48.5","62.2","34.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-11","193","5","2","16","3","1.2","0.12","58","1890","1.04","6.1","35.5","41.6","29.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1988-12","193","28","8","-8","7","5.0","0.52","48","3162","2.32","20.2","24.0","31.0","17.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-01","0","18","5","-9","8","3.8","0.22","51","4352","1.37","13.6","26.6","34.4","18.8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-02","0","28","6","-21","8","2.5","0.34","46","5786","1.32","11.5","13.8","23.6","4.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-03","0","12","2","-8","4","1.0","0.53","51","6839","1.45","5.5","31.0","38.4","23.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-04","0","0","0","23","0","0.4","0.57","76","7450","1.26","1.1","44.6","57.1","32.2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-05","0","0","0","28","0","0.0","0.83","76","7893","2.69","0.0","50.7","61.9","39.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-06","11","0","0","37","0","0.0","0.79","86","8040","1.47","0.0","60.5","74.3","46.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-07","124","0","0","40","0","0.0","0.42","98","37","1.23","0.0","67.4","84.2","50.7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-08","174","0","0","39","0","0.0","1.27","95","182","3.49","0.0","61.9","74.8","49.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-09","174","0","0","29","0","0.0","0.51","80","534","1.55","0.0","53.3","68.0","38.6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-10","174","0","0","21","0","0.4","0.18","72","1225","0.91","0.4","42.7","54.2","31.3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-11","174","2","1","15","1","1.1","1.06","59","2104","3.27","3.3","35.7","42.0","29.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1989-12","174","20","3","6","8","6.0","0.65","48","3291","2.24","13.6","26.7","31.5","21.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-01","0","14","5","2","4","5.2","0.49","47","4394","1.79","12.6","29.4","35.4","23.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-02","0","19","3","-5","9","5.1","0.36","51","5489","0.95","11.6","25.9","35.3","16.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-03","0","3","3","13","2","2.3","0.21","63","6375","1.12","6.4","36.4","46.9","26.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-04","0","1","1","15","3","7.1","0.82","72","6972","1.49","7.6","45.1","57.2","33.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-05","0","0","0","28","0","0.3","0.94","77","7436","4.75","0.4","50.0","60.6","39.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-06","23","0","0","35","0","0.0","0.31","90","7679","1.16","0.0","57.6","70.4","44.9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-07","117","0","0","45","0","0.0","0.87","92","40","2.37","0.0","66.7","81.5","52.0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-08","206","0","0","41","0","0.0","0.86","97","104","2.26","0.0","65.8","81.2","50.4"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-09","214","0","0","34","0","0.0","0.01","88","268","0.01","0.0","59.8","79.0","40.5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","1990-10","214","0","0","20","0","0.3","0.48","67","1009","2.07","0.4","41.1","51.7","30.5"
