"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00243990","HAVRE 14 N, MT US","1956-02",,,"1",,,"1.5","0.04",,,"0.14","2.6",,,
"USC00243990","HAVRE 14 N, MT US","1956-03",,,"0",,,"0.0","0.15",,,"0.17","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-04",,"0",,,"0",,,,,,,,,
"USC00243990","HAVRE 14 N, MT US","1956-05",,"0","0",,"0","0.0","0.50",,,"1.32","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-06",,"0","0",,"0","0.0","0.40",,,"0.95","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-07",,"0","0",,"0","0.0","0.10",,,"1.74","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-08",,"0","0",,"0","0.0","0.55",,,"1.38","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-09",,"0","0",,"0","0.0","0.20",,,"0.85","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-10",,"1","1",,"3","3.0","0.35",,,"0.60","3.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-11",,,"0",,,"0.0","0.05",,,"0.05","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1956-12",,,"4",,,"5.0","0.20",,,"0.25","9.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-01",,,"2",,,"5.2","0.45",,,"0.75","10.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-02",,,"5",,,"4.0","0.22",,,"0.59","16.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-03",,,"1",,,"2.0","0.08",,,"0.18","2.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-04",,"0","1",,"0","3.2","0.10",,,"0.16","3.2",,,
"USC00243990","HAVRE 14 N, MT US","1957-05",,"0","0",,"0","0.0","0.18",,,"0.93","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-06",,"0","0",,"0","0.0","0.82",,,"2.81","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-07",,"0","0",,"0","0.0","0.22",,,"0.34","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-08",,"0","0",,"0","0.0","1.75",,,"2.49","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-09",,"0","0",,"0","0.0","0.75",,,"1.10","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-10",,,"2",,,"6.0","0.80",,,"1.65","8.0",,,
"USC00243990","HAVRE 14 N, MT US","1957-11",,,"1",,,"1.7","0.05",,,"0.05","1.7",,,
"USC00243990","HAVRE 14 N, MT US","1957-12",,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-01",,,"2",,,"2.0","0.03",,,"0.05","3.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-02",,,"5",,,"4.0","0.24",,,"0.66","17.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-03",,,"0",,,"0.0","0.03",,,"0.04","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-04",,"0","0",,"0","0.0","0.10",,,"0.18","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-05",,"0","0",,"0","0.0","0.12",,,"0.12","0.0",,,
"USC00243990","HAVRE 14 N, MT US","1958-06",,"0","0",,"0","0.0","0.50",,,"1.30","0.0",,,
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-01","0","27","3","-34","5","2.3","0.13","51","5259","0.44","8.3","3.3","15.5","-9.0"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-02","0","28","2","-22","7","1.4","0.14","48","6871","0.48","5.9","7.4","20.5","-5.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-03","0","16","2","-11","4","2.9","0.18","60","7991","0.42","5.1","28.9","39.5","18.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-04","0","0","0","24","0","0.0","0.03","86","8388","0.05","0.0","51.8","67.3","36.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-05","36","0","0","33","0","0.0","1.28","89","8588","2.71","0.0","59.7","73.7","45.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-06","87","0","0","37","0","0.0","0.37","95","8673","0.73","0.0","63.9","76.9","50.9"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-07","264","0","0","46","0","0.0","0.51","99","13","1.40","0.0","70.3","84.3","56.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-08","512","0","0","43","0","0.0","0.08","106","30","0.23","0.0","72.5","88.8","56.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-09","517","0","0","27","0","0.0","0.05","90","243","0.14","0.0","58.0","74.2","41.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-10","517","3","1","19","6","5.8","0.63","74","931","1.41","5.8","42.8","52.7","33.0"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-11","517","0","0","15","0","0.0","0.01","69","1593","0.04","0.0","42.9","56.2","29.6"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1949-12","517","22","5","-25","9","2.7","0.22","55","3220","0.86","11.6","10.5","21.4","-0.4"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-01","0","31","4","-39","16","1.9","0.19","42","5594","0.92","10.1","-11.6","-2.3","-20.9"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-02","0","28","0","-6","16","0.7","0.09","49","6899","0.24","2.4","18.4","29.6","7.1"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-03","0","20","4","-13","7","3.1","0.74","51","8162","1.52","10.0","24.3","33.7","14.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-04","0","2","3","10","3","1.5","0.26","74","8882","0.61","4.1","41.0","52.3","29.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-05","1","0","0","26","0","0.0","0.55","88","9260","1.19","0.0","52.8","65.2","40.4"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-06","47","0","1","32","0","1.5","1.28","89","9429","3.91","2.0","60.9","73.0","48.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-07","171","0","0","44","0","0.0","1.35","98","38","2.08","0.0","67.8","81.7","53.9"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-08","232","0","0","37","0","0.0","0.35","89","76","1.15","0.0","65.7","79.8","51.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-09","276","0","0","29","0","0.0","0.25","97","363","0.94","0.0","56.9","71.5","42.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-10","276","0","0","20","0","0.4","0.06","82","900","0.24","0.7","47.7","60.2","35.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-11","276","8","3","-25","3","4.0","0.20","71","2067","0.41","8.9","26.1","38.6","13.6"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1950-12","276","11","2","-20","5","3.7","0.21","53","3336","0.32","5.5","24.1","33.4","14.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-01","0","31","2","-26","5","2.5","0.14","49","5012","0.39","6.3","10.9","21.2","0.6"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-02","0","19","3","-19","5","3.0","0.15","50","6369","0.43","9.0","16.5","27.9","5.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-03","0","20","3","-30","5","1.6","0.20","58","7871","0.54","6.9","16.5","27.5","5.6"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-04","0","4","1","8","3","3.9","0.35","76","8579","0.73","4.1","41.4","55.4","27.4"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-05","9","0","0","32","0","0.0","1.43","92","8862","3.06","0.0","56.2","69.2","43.1"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-06","25","0","0","35","0","0.0","1.35","86","9119","4.11","0.0","57.0","68.7","45.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-07","218","0","0","45","0","0.0","0.30","103","30","0.98","0.0","70.3","84.8","55.7"
